group,ngram,n,nontoxic_document_count,toxic_document_count,nontoxic_document_rate,toxic_document_rate
unanimous,seluruh indonesia,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,semakin banyak,2,31,1,0.00133764832793959,0.0007067137809187279
unanimous,sementara di,2,44,1,0.0018985976267529665,0.0007067137809187279
unanimous,senjata dan,2,24,1,0.001035598705501618,0.0007067137809187279
unanimous,seorang pria,2,41,1,0.0017691477885652643,0.0007067137809187279
unanimous,seorang warga,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,serangan di,2,37,1,0.0015965480043149947,0.0007067137809187279
unanimous,serangan itu,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,serangan mendadak,2,31,1,0.00133764832793959,0.0007067137809187279
unanimous,serangan militer,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,serangan terhadap,2,42,1,0.0018122977346278317,0.0007067137809187279
unanimous,serikat dan,2,38,1,0.001639697950377562,0.0007067137809187279
unanimous,sesuai dengan,2,82,1,0.0035382955771305286,0.0007067137809187279
unanimous,seumur hidup,2,34,1,0.0014670981661272923,0.0007067137809187279
unanimous,simak berita,2,67,1,0.002891046386192017,0.0007067137809187279
unanimous,sisi lain,2,31,1,0.00133764832793959,0.0007067137809187279
unanimous,sri mulyani,2,31,1,0.00133764832793959,0.0007067137809187279
unanimous,sudah ada,2,53,1,0.0022869471413160735,0.0007067137809187279
unanimous,sumber daya,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,surat kabar,2,24,1,0.001035598705501618,0.0007067137809187279
unanimous,tahun 2016,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,tahun 2023,2,91,1,0.003926645091693636,0.0007067137809187279
unanimous,tahun 2024,2,46,1,0.0019848975188781013,0.0007067137809187279
unanimous,tahun baru,2,49,1,0.0021143473570658035,0.0007067137809187279
unanimous,tahun di,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,tahun lalu,2,49,1,0.0021143473570658035,0.0007067137809187279
unanimous,tahun terakhir,2,29,1,0.0012513484358144553,0.0007067137809187279
unanimous,tak berdaya,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,tampung pengungsi,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,tanggung jawab,2,64,1,0.002761596548004315,0.0007067137809187279
unanimous,tapi aku,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,tapi juga,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,tel aviv,2,67,1,0.002891046386192017,0.0007067137809187279
unanimous,telah menewaskan,2,26,1,0.001121898597626753,0.0007067137809187279
unanimous,teman teman,2,69,1,0.002977346278317152,0.0007067137809187279
unanimous,tempat pengungsian,2,30,1,0.0012944983818770227,0.0007067137809187279
unanimous,tempat tinggal,2,42,1,0.0018122977346278317,0.0007067137809187279
unanimous,tempur israel,2,31,1,0.00133764832793959,0.0007067137809187279
unanimous,terafiliasi israel,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,terbaik di,2,32,1,0.0013807982740021575,0.0007067137809187279
unanimous,terbaik untuk,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,terhadap pengungsi,2,40,1,0.001725997842502697,0.0007067137809187279
unanimous,terjadi pada,2,35,1,0.0015102481121898597,0.0007067137809187279
unanimous,terlibat dalam,2,63,1,0.0027184466019417475,0.0007067137809187279
unanimous,terus berlanjut,2,50,1,0.002157497303128371,0.0007067137809187279
unanimous,tewas di,2,31,1,0.00133764832793959,0.0007067137809187279
unanimous,tinggi di,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,trending viral,2,47,1,0.0020280474649406687,0.0007067137809187279
unanimous,tribunnews com,2,36,1,0.0015533980582524273,0.0007067137809187279
unanimous,turun ke,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,u 23,2,61,1,0.0026321467098166127,0.0007067137809187279
unanimous,ulang tahun,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,umat kristiani,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,umum pbb,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,untuk ikut,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,untuk itu,2,24,1,0.001035598705501618,0.0007067137809187279
unanimous,untuk melakukan,2,59,1,0.002545846817691478,0.0007067137809187279
unanimous,untuk melihat,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,untuk melindungi,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,untuk membantu,2,52,1,0.002243797195253506,0.0007067137809187279
unanimous,untuk memberikan,2,41,1,0.0017691477885652643,0.0007067137809187279
unanimous,untuk mendapatkan,2,91,1,0.003926645091693636,0.0007067137809187279
unanimous,untuk mendukung,2,39,1,0.0016828478964401295,0.0007067137809187279
unanimous,untuk orang,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,untuk saudara,2,25,1,0.0010787486515641855,0.0007067137809187279
unanimous,untuk warga,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,utara gaza,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,video yang,2,65,1,0.0028047464940668823,0.0007067137809187279
unanimous,viral viralindonesia,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,vs hamas,2,48,1,0.002071197411003236,0.0007067137809187279
unanimous,waktu setempat,2,58,1,0.0025026968716289105,0.0007067137809187279
unanimous,warga aceh,2,54,1,0.002330097087378641,0.0007067137809187279
unanimous,warga di,2,37,1,0.0015965480043149947,0.0007067137809187279
unanimous,we are,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,wilayah di,2,20,1,0.0008629989212513484,0.0007067137809187279
unanimous,wilayah israel,2,37,1,0.0015965480043149947,0.0007067137809187279
unanimous,wilayah palestina,2,43,1,0.001855447680690399,0.0007067137809187279
unanimous,xi jinping,2,66,1,0.0028478964401294497,0.0007067137809187279
unanimous,ya sobat,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,yang berada,2,99,1,0.004271844660194175,0.0007067137809187279
unanimous,yang berhasil,2,27,1,0.0011650485436893205,0.0007067137809187279
unanimous,yang besar,2,31,1,0.00133764832793959,0.0007067137809187279
unanimous,yang cukup,2,28,1,0.0012081984897518879,0.0007067137809187279
unanimous,yang dapat,2,67,1,0.002891046386192017,0.0007067137809187279
unanimous,yang diduduki,2,24,1,0.001035598705501618,0.0007067137809187279
unanimous,yang diduga,2,60,1,0.0025889967637540453,0.0007067137809187279
unanimous,yang ingin,2,54,1,0.002330097087378641,0.0007067137809187279
unanimous,yang kini,2,55,1,0.0023732470334412083,0.0007067137809187279
unanimous,yang kita,2,55,1,0.0023732470334412083,0.0007067137809187279
unanimous,yang masuk,2,60,1,0.0025889967637540453,0.0007067137809187279
unanimous,yang memberikan,2,24,1,0.001035598705501618,0.0007067137809187279
unanimous,yang menargetkan,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,yang menyebabkan,2,23,1,0.0009924487594390506,0.0007067137809187279
unanimous,yang penuh,2,26,1,0.001121898597626753,0.0007067137809187279
unanimous,yang saat,2,44,1,0.0018985976267529665,0.0007067137809187279
unanimous,yang semakin,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,yang suka,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,yang tengah,2,21,1,0.0009061488673139158,0.0007067137809187279
unanimous,yang tepat,2,42,1,0.0018122977346278317,0.0007067137809187279
unanimous,yang terus,2,44,1,0.0018985976267529665,0.0007067137809187279
unanimous,yang tewas,2,41,1,0.0017691477885652643,0.0007067137809187279
unanimous,yang tinggal,2,37,1,0.0015965480043149947,0.0007067137809187279
unanimous,yara safaruddin,2,30,1,0.0012944983818770227,0.0007067137809187279
unanimous,yayasan advokasi,2,33,1,0.0014239482200647249,0.0007067137809187279
unanimous,yg bikin,2,22,1,0.0009492988133764832,0.0007067137809187279
unanimous,yg paling,2,24,1,0.001035598705501618,0.0007067137809187279
unanimous,you taehyung,2,30,1,0.0012944983818770227,0.0007067137809187279
unanimous,0 1,2,31,0,0.00133764832793959,0.0
unanimous,0 2,2,22,0,0.0009492988133764832,0.0
unanimous,0 3,2,22,0,0.0009492988133764832,0.0
unanimous,0 chinese,2,25,0,0.0010787486515641855,0.0
unanimous,000 000,2,31,0,0.00133764832793959,0.0
unanimous,000 minat,2,24,0,0.001035598705501618,0.0
unanimous,000 warga,2,32,0,0.0013807982740021575,0.0
unanimous,08 00,2,24,0,0.001035598705501618,0.0
unanimous,09 00,2,32,0,0.0013807982740021575,0.0
unanimous,09 2023,2,60,0,0.0025889967637540453,0.0
unanimous,1 0,2,36,0,0.0015533980582524273,0.0
unanimous,1 1,2,41,0,0.0017691477885652643,0.0
unanimous,1 11,2,22,0,0.0009492988133764832,0.0
unanimous,1 2,2,74,0,0.0031930960086299894,0.0
unanimous,1 4,2,22,0,0.0009492988133764832,0.0
unanimous,1 5,2,45,0,0.001941747572815534,0.0
unanimous,1 500,2,22,0,0.0009492988133764832,0.0
unanimous,1 7,2,23,0,0.0009924487594390506,0.0
unanimous,1 8,2,25,0,0.0010787486515641855,0.0
unanimous,1 china,2,22,0,0.0009492988133764832,0.0
unanimous,1 juta,2,43,0,0.001855447680690399,0.0
unanimous,10 00,2,22,0,0.0009492988133764832,0.0
unanimous,10 11,2,21,0,0.0009061488673139158,0.0
unanimous,10 12,2,28,0,0.0012081984897518879,0.0
unanimous,10 dan,2,21,0,0.0009061488673139158,0.0
unanimous,10 november,2,27,0,0.0011650485436893205,0.0
unanimous,11 10,2,22,0,0.0009492988133764832,0.0
unanimous,11 23,2,26,0,0.001121898597626753,0.0
unanimous,12 21,2,21,0,0.0009061488673139158,0.0
unanimous,12 november,2,20,0,0.0008629989212513484,0.0
unanimous,13 oktober,2,20,0,0.0008629989212513484,0.0
unanimous,13 september,2,20,0,0.0008629989212513484,0.0
unanimous,14 12,2,30,0,0.0012944983818770227,0.0
unanimous,14 november,2,21,0,0.0009061488673139158,0.0
unanimous,15 00,2,25,0,0.0010787486515641855,0.0
unanimous,15 11,2,20,0,0.0008629989212513484,0.0
unanimous,15 12,2,35,0,0.0015102481121898597,0.0
unanimous,15 15,2,23,0,0.0009924487594390506,0.0
unanimous,15 21,2,20,0,0.0008629989212513484,0.0
unanimous,15 m,2,46,0,0.0019848975188781013,0.0
unanimous,15 wib,2,23,0,0.0009924487594390506,0.0
unanimous,16 00,2,30,0,0.0012944983818770227,0.0
unanimous,16 besar,2,58,0,0.0025026968716289105,0.0
unanimous,165 ribu,2,28,0,0.0012081984897518879,0.0
unanimous,17 00,2,22,0,0.0009492988133764832,0.0
unanimous,18 00,2,21,0,0.0009061488673139158,0.0
unanimous,18 12,2,27,0,0.0011650485436893205,0.0
unanimous,19 00,2,28,0,0.0012081984897518879,0.0
unanimous,19 21,2,23,0,0.0009924487594390506,0.0
unanimous,19 september,2,21,0,0.0009061488673139158,0.0
unanimous,2 0,2,40,0,0.001725997842502697,0.0
unanimous,2 000,2,34,0,0.0014670981661272923,0.0
unanimous,2 1,2,47,0,0.0020280474649406687,0.0
unanimous,2 2,2,27,0,0.0011650485436893205,0.0
unanimous,2 3,2,70,0,0.0030204962243797194,0.0
unanimous,2 5,2,23,0,0.0009924487594390506,0.0
unanimous,2 hari,2,22,0,0.0009492988133764832,0.0
unanimous,20 12,2,22,0,0.0009492988133764832,0.0
unanimous,200 orang,2,23,0,0.0009924487594390506,0.0
unanimous,2022 hangzhou,2,26,0,0.001121898597626753,0.0
unanimous,2023 14,2,20,0,0.0008629989212513484,0.0
unanimous,2023 angka,2,65,0,0.0028047464940668823,0.0
unanimous,2023 bbfs,2,47,0,0.0020280474649406687,0.0
unanimous,2023 di,2,60,0,0.0025889967637540453,0.0
unanimous,2023 hari,2,39,0,0.0016828478964401295,0.0
unanimous,2023 ini,2,41,0,0.0017691477885652643,0.0
unanimous,2023 lalu,2,42,0,0.0018122977346278317,0.0
unanimous,2023 link,2,37,0,0.0015965480043149947,0.0
unanimous,2023 malam,2,28,0,0.0012081984897518879,0.0
unanimous,2023 menurut,2,30,0,0.0012944983818770227,0.0
unanimous,2023 pagi,2,21,0,0.0009061488673139158,0.0
unanimous,2023 prize,2,151,0,0.0065156418554476805,0.0
unanimous,2023 pukul,2,30,0,0.0012944983818770227,0.0
unanimous,2023 r32,2,27,0,0.0011650485436893205,0.0
unanimous,2023 result,2,286,0,0.012340884573894283,0.0
unanimous,2023 tentang,2,22,0,0.0009492988133764832,0.0
unanimous,2024 ini,2,25,0,0.0010787486515641855,0.0
unanimous,21 10,2,20,0,0.0008629989212513484,0.0
unanimous,21 11,2,21,0,0.0009061488673139158,0.0
unanimous,21 12,2,33,0,0.0014239482200647249,0.0
unanimous,21 19,2,25,0,0.0010787486515641855,0.0
unanimous,21 21,2,62,0,0.00267529665587918,0.0
unanimous,21 september,2,25,0,0.0010787486515641855,0.0
unanimous,22 00,2,23,0,0.0009924487594390506,0.0
unanimous,22 12,2,32,0,0.0013807982740021575,0.0
unanimous,23 gratis,2,21,0,0.0009061488673139158,0.0
unanimous,24 september,2,21,0,0.0009061488673139158,0.0
unanimous,25 september,2,20,0,0.0008629989212513484,0.0
unanimous,25 tahun,2,22,0,0.0009492988133764832,0.0
unanimous,26 september,2,22,0,0.0009492988133764832,0.0
unanimous,27 12,2,45,0,0.001941747572815534,0.0
unanimous,27 oktober,2,30,0,0.0012944983818770227,0.0
unanimous,28 12,2,51,0,0.0022006472491909383,0.0
unanimous,28 oktober,2,33,0,0.0014239482200647249,0.0
unanimous,28 september,2,22,0,0.0009492988133764832,0.0
unanimous,29 desember,2,21,0,0.0009061488673139158,0.0
unanimous,29 september,2,24,0,0.001035598705501618,0.0
unanimous,2d bb,2,30,0,0.0012944983818770227,0.0
unanimous,3 0,2,39,0,0.0016828478964401295,0.0
unanimous,3 1,2,35,0,0.0015102481121898597,0.0
unanimous,3 2,2,21,0,0.0009061488673139158,0.0
unanimous,3 3,2,22,0,0.0009492988133764832,0.0
unanimous,3 6,2,21,0,0.0009061488673139158,0.0
unanimous,3 8,2,23,0,0.0009924487594390506,0.0
unanimous,3 bulan,2,28,0,0.0012081984897518879,0.0
unanimous,3 juta,2,35,0,0.0015102481121898597,0.0
unanimous,3 tahun,2,21,0,0.0009061488673139158,0.0
unanimous,30 tahun,2,23,0,0.0009924487594390506,0.0
unanimous,30 wib,2,56,0,0.0024163969795037757,0.0
unanimous,3d bb,2,22,0,0.0009492988133764832,0.0
unanimous,4 3,2,22,0,0.0009492988133764832,0.0
unanimous,4 5,2,34,0,0.0014670981661272923,0.0
unanimous,4d bb,2,22,0,0.0009492988133764832,0.0
unanimous,5 0,2,21,0,0.0009061488673139158,0.0
unanimous,5 1,2,21,0,0.0009061488673139158,0.0
unanimous,500 000,2,28,0,0.0012081984897518879,0.0
unanimous,6 3,2,22,0,0.0009492988133764832,0.0
unanimous,6 9,2,28,0,0.0012081984897518879,0.0
unanimous,7 9,2,21,0,0.0009061488673139158,0.0
unanimous,7 oktober,2,150,0,0.006472491909385114,0.0
unanimous,8 10,2,21,0,0.0009061488673139158,0.0
unanimous,83 tahun,2,21,0,0.0009061488673139158,0.0
unanimous,9 0,2,43,0,0.001855447680690399,0.0
unanimous,9 2023,2,60,0,0.0025889967637540453,0.0
unanimous,aceh bengkulu,2,25,0,0.0010787486515641855,0.0
unanimous,aceh besar,2,81,0,0.003495145631067961,0.0
unanimous,aceh bma,2,67,0,0.002891046386192017,0.0
unanimous,aceh di,2,34,0,0.0014670981661272923,0.0
unanimous,aceh kombes,2,44,0,0.0018985976267529665,0.0
unanimous,aceh kompol,2,26,0,0.001121898597626753,0.0
unanimous,aceh minggu,2,20,0,0.0008629989212513484,0.0
unanimous,aceh namun,2,21,0,0.0009061488673139158,0.0
unanimous,aceh pada,2,36,0,0.0015533980582524273,0.0
unanimous,aceh tidak,2,24,0,0.001035598705501618,0.0
unanimous,aceh timur,2,45,0,0.001941747572815534,0.0
unanimous,aceh untuk,2,36,0,0.0015533980582524273,0.0
unanimous,achmad marzuki,2,20,0,0.0008629989212513484,0.0
unanimous,adalah anak,2,29,0,0.0012513484358144553,0.0
unanimous,adalah negara,2,20,0,0.0008629989212513484,0.0
unanimous,adalah nomor,2,20,0,0.0008629989212513484,0.0
unanimous,adalah result,2,29,0,0.0012513484358144553,0.0
unanimous,ade armando,2,22,0,0.0009492988133764832,0.0
unanimous,adil dan,2,25,0,0.0010787486515641855,0.0
unanimous,afrika selatan,2,24,0,0.001035598705501618,0.0
unanimous,ag22 sport,2,20,0,0.0008629989212513484,0.0
unanimous,agama dan,2,23,0,0.0009924487594390506,0.0
unanimous,agama katolik,2,26,0,0.001121898597626753,0.0
unanimous,agar bisa,2,25,0,0.0010787486515641855,0.0
unanimous,agar pemerintah,2,23,0,0.0009924487594390506,0.0
unanimous,agresi militer,2,32,0,0.0013807982740021575,0.0
unanimous,agustus 2023,2,22,0,0.0009492988133764832,0.0
unanimous,ajang asian,2,24,0,0.001035598705501618,0.0
unanimous,ajnn net,2,35,0,0.0015102481121898597,0.0
unanimous,akan berlangsung,2,29,0,0.0012513484358144553,0.0
unanimous,akhir akhir,2,23,0,0.0009924487594390506,0.0
unanimous,akhir ini,2,23,0,0.0009924487594390506,0.0
unanimous,akhir pekan,2,26,0,0.001121898597626753,0.0
unanimous,akhir tahun,2,31,0,0.00133764832793959,0.0
unanimous,akibat perang,2,34,0,0.0014670981661272923,0.0
unanimous,aksi mahasiswa,2,20,0,0.0008629989212513484,0.0
unanimous,aksi penolakan,2,21,0,0.0009061488673139158,0.0
unanimous,aku gila,2,26,0,0.001121898597626753,0.0
unanimous,aku udah,2,22,0,0.0009492988133764832,0.0
unanimous,aku yang,2,21,0,0.0009061488673139158,0.0
unanimous,akun facebook,2,39,0,0.0016828478964401295,0.0
unanimous,akun instagram,2,34,0,0.0014670981661272923,0.0
unanimous,akun whatsapp,2,22,0,0.0009492988133764832,0.0
unanimous,al fatih,2,25,0,0.0010787486515641855,0.0
unanimous,aladdin666 sexytogel,2,27,0,0.0011650485436893205,0.0
unanimous,alhamdulillah b,2,20,0,0.0008629989212513484,0.0
unanimous,all rights,2,34,0,0.0014670981661272923,0.0
unanimous,allah yang,2,26,0,0.001121898597626753,0.0
unanimous,aman dan,2,31,0,0.00133764832793959,0.0
unanimous,amazing incredible,2,40,0,0.001725997842502697,0.0
unanimous,amerika dan,2,20,0,0.0008629989212513484,0.0
unanimous,anak di,2,45,0,0.001941747572815534,0.0
unanimous,anak yang,2,44,0,0.0018985976267529665,0.0
unanimous,and credits,2,35,0,0.0015102481121898597,0.0
unanimous,anggota baru,2,72,0,0.0031067961165048546,0.0
unanimous,angka main,2,67,0,0.002891046386192017,0.0
unanimous,angka result,2,24,0,0.001035598705501618,0.0
unanimous,angka twins,2,63,0,0.0027184466019417475,0.0
unanimous,angkajitu inatogel,2,21,0,0.0009061488673139158,0.0
unanimous,angkatan laut,2,32,0,0.0013807982740021575,0.0
unanimous,angkatogel angkajitu,2,29,0,0.0012513484358144553,0.0
unanimous,anies baswedan,2,134,0,0.005782092772384034,0.0
unanimous,anjing selamat,2,23,0,0.0009924487594390506,0.0
unanimous,antara hamas,2,22,0,0.0009492988133764832,0.0
unanimous,antara palestina,2,20,0,0.0008629989212513484,0.0
unanimous,antonio salazar,2,26,0,0.001121898597626753,0.0
unanimous,apa pun,2,46,0,0.0019848975188781013,0.0
unanimous,apa saja,2,21,0,0.0009061488673139158,0.0
unanimous,apa sih,2,23,0,0.0009924487594390506,0.0
unanimous,app lho,2,38,0,0.001639697950377562,0.0
unanimous,app store,2,76,0,0.003279395900755124,0.0
unanimous,appstore google,2,20,0,0.0008629989212513484,0.0
unanimous,apri fadia,2,24,0,0.001035598705501618,0.0
unanimous,apriyani rahayu,2,23,0,0.0009924487594390506,0.0
unanimous,artikel idn,2,38,0,0.001639697950377562,0.0
unanimous,as joe,2,27,0,0.0011650485436893205,0.0
unanimous,asal china,2,56,0,0.0024163969795037757,0.0
unanimous,asasi manusia,2,47,0,0.0020280474649406687,0.0
unanimous,asia tenggara,2,24,0,0.001035598705501618,0.0
unanimous,asia u,2,30,0,0.0012944983818770227,0.0
unanimous,asian games,2,216,0,0.009320388349514564,0.0
unanimous,asiangames badmintalkasiangames2022,2,20,0,0.0008629989212513484,0.0
unanimous,asiangames2022 china,2,23,0,0.0009924487594390506,0.0
unanimous,atas nama,2,34,0,0.0014670981661272923,0.0
unanimous,atas serangan,2,45,0,0.001941747572815534,0.0
unanimous,atau kunjungi,2,22,0,0.0009492988133764832,0.0
unanimous,atau sekitar,2,35,0,0.0015102481121898597,0.0
unanimous,atlet indonesia,2,21,0,0.0009061488673139158,0.0
unanimous,awesome badminton,2,40,0,0.001725997842502697,0.0
unanimous,babak 16,2,36,0,0.0015533980582524273,0.0
unanimous,babi selamat,2,23,0,0.0009924487594390506,0.0
unanimous,baca di,2,38,0,0.001639697950377562,0.0
unanimous,baca selengkapnya,2,162,0,0.006990291262135922,0.0
unanimous,badmintalk badmintoneurope,2,32,0,0.0013807982740021575,0.0
unanimous,badmintalk china,2,31,0,0.00133764832793959,0.0
unanimous,badmintalk results,2,29,0,0.0012513484358144553,0.0
unanimous,badmintalkasiangames2022 ag22,2,20,0,0.0008629989212513484,0.0
unanimous,badminton badmintonplayer,2,50,0,0.002157497303128371,0.0
unanimous,badmintoneurope juara,2,32,0,0.0013807982740021575,0.0
unanimous,badmintonplayer love,2,36,0,0.0015533980582524273,0.0
unanimous,bagi masyarakat,2,22,0,0.0009492988133764832,0.0
unanimous,bagi orang,2,23,0,0.0009924487594390506,0.0
unanimous,bagi pengungsi,2,35,0,0.0015102481121898597,0.0
unanimous,bagi yg,2,26,0,0.001121898597626753,0.0
unanimous,bagian utara,2,21,0,0.0009061488673139158,0.0
unanimous,bahasa inggris,2,21,0,0.0009061488673139158,0.0
unanimous,bahwa ada,2,29,0,0.0012513484358144553,0.0
unanimous,bahwa indonesia,2,23,0,0.0009924487594390506,0.0
unanimous,bahwa pihaknya,2,25,0,0.0010787486515641855,0.0
unanimous,baik di,2,26,0,0.001121898597626753,0.0
unanimous,balai meuseuraya,2,54,0,0.002330097087378641,0.0
unanimous,balee meuseuraya,2,20,0,0.0008629989212513484,0.0
unanimous,bandartogelonline togel,2,22,0,0.0009492988133764832,0.0
unanimous,banget gila,2,37,0,0.0015965480043149947,0.0
unanimous,banget sih,2,20,0,0.0008629989212513484,0.0
unanimous,bangsa bangsa,2,48,0,0.002071197411003236,0.0
unanimous,bangsa pbb,2,31,0,0.00133764832793959,0.0
unanimous,bantuan ke,2,24,0,0.001035598705501618,0.0
unanimous,bantuan kepada,2,33,0,0.0014239482200647249,0.0
unanimous,bantuan yang,2,26,0,0.001121898597626753,0.0
unanimous,banyak bgt,2,20,0,0.0008629989212513484,0.0
unanimous,barat yang,2,22,0,0.0009492988133764832,0.0
unanimous,baru 2024,2,24,0,0.001035598705501618,0.0
unanimous,baru baru,2,61,0,0.0026321467098166127,0.0
unanimous,baru ini,2,67,0,0.002891046386192017,0.0
unanimous,baru yang,2,31,0,0.00133764832793959,0.0
unanimous,batu bara,2,22,0,0.0009492988133764832,0.0
unanimous,bazar bangladesh,2,20,0,0.0008629989212513484,0.0
unanimous,bebas 2d,2,54,0,0.002330097087378641,0.0
unanimous,beberapa negara,2,34,0,0.0014670981661272923,0.0
unanimous,beberapa orang,2,23,0,0.0009924487594390506,0.0
unanimous,bekerjasama dengan,2,23,0,0.0009924487594390506,0.0
unanimous,belakangan ini,2,33,0,0.0014239482200647249,0.0
unanimous,benar klaim,2,51,0,0.0022006472491909383,0.0
unanimous,beragama kristen,2,42,0,0.0018122977346278317,0.0
unanimous,berbagi hadiah,2,21,0,0.0009061488673139158,0.0
unanimous,beredar di,2,25,0,0.0010787486515641855,0.0
unanimous,berikut adalah,2,22,0,0.0009492988133764832,0.0
unanimous,berikut ini,2,39,0,0.0016828478964401295,0.0
unanimous,berisi klaim,2,22,0,0.0009492988133764832,0.0
unanimous,berita beritaterkini,2,36,0,0.0015533980582524273,0.0
unanimous,berita menarik,2,40,0,0.001725997842502697,0.0
unanimous,berita satu,2,21,0,0.0009061488673139158,0.0
unanimous,berita terupdate,2,42,0,0.0018122977346278317,0.0
unanimous,berkoordinasi dengan,2,38,0,0.001639697950377562,0.0
unanimous,berkunjung ke,2,27,0,0.0011650485436893205,0.0
unanimous,bermain di,2,24,0,0.001035598705501618,0.0
unanimous,bersama dengan,2,24,0,0.001035598705501618,0.0
unanimous,bertempat di,2,26,0,0.001121898597626753,0.0
unanimous,besar china,2,32,0,0.0013807982740021575,0.0
unanimous,besar di,2,31,0,0.00133764832793959,0.0
unanimous,besar israel,2,26,0,0.001121898597626753,0.0
unanimous,besar pada,2,22,0,0.0009492988133764832,0.0
unanimous,besar palestina,2,27,0,0.0011650485436893205,0.0
unanimous,bgt gila,2,49,0,0.0021143473570658035,0.0
unanimous,biar ga,2,23,0,0.0009924487594390506,0.0
unanimous,bicara kementerian,2,21,0,0.0009061488673139158,0.0
unanimous,bicara militer,2,22,0,0.0009492988133764832,0.0
unanimous,bidang politik,2,22,0,0.0009492988133764832,0.0
unanimous,bikin gila,2,20,0,0.0008629989212513484,0.0
unanimous,bisa dibaca,2,41,0,0.0017691477885652643,0.0
unanimous,bisa langsung,2,25,0,0.0010787486515641855,0.0
unanimous,bisa memberikan,2,20,0,0.0008629989212513484,0.0
unanimous,bisnis bisniscom,2,25,0,0.0010787486515641855,0.0
unanimous,bit ly,2,38,0,0.001639697950377562,0.0
unanimous,bma banda,2,26,0,0.001121898597626753,0.0
unanimous,bocoranchina bocorantogelchina,2,26,0,0.001121898597626753,0.0
unanimous,bom fosfor,2,20,0,0.0008629989212513484,0.0
unanimous,brilliant amazing,2,41,0,0.0017691477885652643,0.0
unanimous,bu susi,2,23,0,0.0009924487594390506,0.0
unanimous,buka suara,2,36,0,0.0015533980582524273,0.0
unanimous,bukan karena,2,27,0,0.0011650485436893205,0.0
unanimous,bulan ini,2,31,0,0.00133764832793959,0.0
unanimous,bulu tangkis,2,25,0,0.0010787486515641855,0.0
unanimous,bulutangkis 羽毛球,2,49,0,0.0021143473570658035,0.0
unanimous,bwf world,2,21,0,0.0009061488673139158,0.0
unanimous,capres yang,2,27,0,0.0011650485436893205,0.0
unanimous,cek fakta,2,74,0,0.0031930960086299894,0.0
unanimous,cek profile,2,21,0,0.0009061488673139158,0.0
unanimous,centang biru,2,31,0,0.00133764832793959,0.0
unanimous,cepat whoosh,2,21,0,0.0009061488673139158,0.0
unanimous,champion winner,2,41,0,0.0017691477885652643,0.0
unanimous,china akan,2,24,0,0.001035598705501618,0.0
unanimous,china cn,2,22,0,0.0009492988133764832,0.0
unanimous,china dalam,2,24,0,0.001035598705501618,0.0
unanimous,china dengan,2,29,0,0.0012513484358144553,0.0
unanimous,china hari,2,291,0,0.01255663430420712,0.0
unanimous,china indonesia,2,32,0,0.0013807982740021575,0.0
unanimous,china ini,2,32,0,0.0013807982740021575,0.0
unanimous,china jumat,2,21,0,0.0009061488673139158,0.0
unanimous,china kamis,2,22,0,0.0009492988133764832,0.0
unanimous,china li,2,21,0,0.0009061488673139158,0.0
unanimous,china masters,2,40,0,0.001725997842502697,0.0
unanimous,china night,2,86,0,0.003710895361380798,0.0
unanimous,china open,2,246,0,0.010614886731391585,0.0
unanimous,china pools,2,198,0,0.00854368932038835,0.0
unanimous,china rabu,2,23,0,0.0009924487594390506,0.0
unanimous,china sabtu,2,20,0,0.0008629989212513484,0.0
unanimous,china selatan,2,46,0,0.0019848975188781013,0.0
unanimous,china taipei,2,97,0,0.00418554476806904,0.0
unanimous,china telah,2,21,0,0.0009061488673139158,0.0
unanimous,china timur,2,31,0,0.00133764832793959,0.0
