group_column,group,variant,document_count,token_count,vocabulary_size,token_retention,raw_vocabulary_overlap
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",expand_emoji,1,408,127,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",expand_slang,1,408,127,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",keep_hashtag_content,1,408,127,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",remove_hashtag,1,388,118,0.9509803921568627,0.9291338582677166
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",remove_url,1,408,127,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",remove_mention,1,408,127,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",remove_punctuation,1,408,127,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",remove_emoji,1,408,127,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",full_normalize,1,408,127,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, LGBTQ+, Jewish, Rohingya",existing_cleaner,1,388,118,0.9509803921568627,0.9291338582677166
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",raw,2,699,301,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",lowercase,2,699,301,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",leet_decode,2,699,301,1.0,0.9933554817275747
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",collapse_repetition,2,699,301,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",expand_emoji,2,699,301,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",expand_slang,2,699,301,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",keep_hashtag_content,2,699,301,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",remove_hashtag,2,661,273,0.9456366237482118,0.9069767441860465
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",remove_url,2,699,301,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",remove_mention,2,697,300,0.9971387696709585,0.9966777408637874
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",remove_punctuation,2,699,301,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",remove_emoji,2,690,292,0.9871244635193133,0.9700996677740864
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",full_normalize,2,699,301,1.0,0.9933554817275747
label__agreement_band__topic,"0|unanimous|Kristen, Rohingya",existing_cleaner,2,659,271,0.9427753934191703,0.9003322259136213
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",raw,8,446,281,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",lowercase,8,446,281,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",leet_decode,8,446,282,1.0,0.9928825622775801
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",collapse_repetition,8,446,281,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",expand_emoji,8,452,284,1.0134529147982063,0.9928825622775801
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",expand_slang,8,446,277,1.0,0.9679715302491103
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",keep_hashtag_content,8,446,281,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",remove_hashtag,8,438,275,0.9820627802690582,0.9786476868327402
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",remove_url,8,446,281,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",remove_mention,8,424,265,0.9506726457399103,0.9430604982206405
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",remove_punctuation,8,446,281,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",remove_emoji,8,446,281,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",full_normalize,8,453,279,1.015695067264574,0.9430604982206405
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa",existing_cleaner,8,416,259,0.9327354260089686,0.9217081850533808
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",raw,2,269,174,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",lowercase,2,269,174,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",leet_decode,2,269,174,1.0,0.9655172413793104
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",collapse_repetition,2,269,174,1.0,0.9942528735632183
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",expand_emoji,2,269,174,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",expand_slang,2,269,174,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",keep_hashtag_content,2,269,174,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",remove_hashtag,2,269,174,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",remove_url,2,269,174,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",remove_mention,2,269,174,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",remove_punctuation,2,269,174,1.0,1.0
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",remove_emoji,2,269,174,1.0,0.9942528735632183
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",full_normalize,2,269,174,1.0,0.9597701149425287
label__agreement_band__topic,"0|unanimous|Kristen, Tionghoa, Jewish",existing_cleaner,2,269,174,1.0,1.0
label__agreement_band__topic,0|unanimous|LGBTQ+,raw,494,21509,7774,1.0,1.0
label__agreement_band__topic,0|unanimous|LGBTQ+,lowercase,494,21509,7774,1.0,1.0
label__agreement_band__topic,0|unanimous|LGBTQ+,leet_decode,494,21509,7780,1.0,0.9830203241574479
label__agreement_band__topic,0|unanimous|LGBTQ+,collapse_repetition,494,21509,7767,1.0,0.9956264471314639
label__agreement_band__topic,0|unanimous|LGBTQ+,expand_emoji,494,21691,7789,1.0084615742247431,0.9994854643684075
label__agreement_band__topic,0|unanimous|LGBTQ+,expand_slang,494,21512,7741,1.0001394764982101,0.9945973758682789
label__agreement_band__topic,0|unanimous|LGBTQ+,keep_hashtag_content,494,21505,7774,0.9998140313357199,0.9997427321842037
label__agreement_band__topic,0|unanimous|LGBTQ+,remove_hashtag,494,20972,7469,0.9750337068204008,0.9607666580910728
label__agreement_band__topic,0|unanimous|LGBTQ+,remove_url,494,21298,7727,0.9901901529592264,0.9939542063287883
label__agreement_band__topic,0|unanimous|LGBTQ+,remove_mention,494,21391,7678,0.994513924403738,0.9876511448417803
label__agreement_band__topic,0|unanimous|LGBTQ+,remove_punctuation,494,21509,7774,1.0,1.0
label__agreement_band__topic,0|unanimous|LGBTQ+,remove_emoji,494,21219,7622,0.9865172718396951,0.9764599948546436
label__agreement_band__topic,0|unanimous|LGBTQ+,full_normalize,494,21683,7738,1.008089636896183,0.9709287368150245
label__agreement_band__topic,0|unanimous|LGBTQ+,existing_cleaner,494,20643,7325,0.9597377841833651,0.9422433753537433
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",raw,4,561,224,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",lowercase,4,561,224,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",leet_decode,4,529,208,0.9429590017825312,0.9241071428571429
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",collapse_repetition,4,561,224,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",expand_emoji,4,565,226,1.0071301247771836,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",expand_slang,4,561,222,1.0,0.9910714285714286
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",keep_hashtag_content,4,529,208,0.9429590017825312,0.9241071428571429
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",remove_hashtag,4,525,207,0.9358288770053476,0.9241071428571429
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",remove_url,4,561,224,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",remove_mention,4,561,224,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",remove_punctuation,4,561,224,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",remove_emoji,4,561,224,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",full_normalize,4,532,208,0.948306595365419,0.9151785714285714
label__agreement_band__topic,"0|unanimous|LGBTQ+, Disabilitas",existing_cleaner,4,525,207,0.9358288770053476,0.9241071428571429
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",raw,3,75,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",lowercase,3,75,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",leet_decode,3,75,40,1.0,0.9
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",collapse_repetition,3,75,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",expand_emoji,3,75,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",expand_slang,3,75,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",keep_hashtag_content,3,75,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",remove_hashtag,3,65,35,0.8666666666666667,0.875
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",remove_url,3,67,35,0.8933333333333333,0.875
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",remove_mention,3,74,40,0.9866666666666667,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",remove_punctuation,3,75,40,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",remove_emoji,3,69,37,0.92,0.875
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",full_normalize,3,75,40,1.0,0.875
label__agreement_band__topic,"0|unanimous|LGBTQ+, Jewish",existing_cleaner,3,56,30,0.7466666666666667,0.75
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",raw,2,66,32,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",lowercase,2,66,32,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",leet_decode,2,66,32,1.0,0.90625
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",collapse_repetition,2,66,32,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",expand_emoji,2,66,32,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",expand_slang,2,66,32,1.0,0.96875
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",keep_hashtag_content,2,66,32,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",remove_hashtag,2,62,30,0.9393939393939394,0.9375
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",remove_url,2,58,27,0.8787878787878788,0.84375
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",remove_mention,2,66,32,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",remove_punctuation,2,66,32,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",remove_emoji,2,66,32,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",full_normalize,2,66,32,1.0,0.875
label__agreement_band__topic,"0|unanimous|LGBTQ+, Rohingya",existing_cleaner,2,54,25,0.8181818181818182,0.78125
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",raw,3,52,50,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",lowercase,3,52,50,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",leet_decode,3,52,50,1.0,0.98
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",collapse_repetition,3,52,50,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",expand_emoji,3,52,50,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",expand_slang,3,52,50,1.0,0.98
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",keep_hashtag_content,3,52,50,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",remove_hashtag,3,44,43,0.8461538461538461,0.86
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",remove_url,3,52,50,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",remove_mention,3,52,50,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",remove_punctuation,3,52,50,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",remove_emoji,3,52,50,1.0,1.0
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",full_normalize,3,52,49,1.0,0.94
label__agreement_band__topic,"0|unanimous|LGBTQ+, Tionghoa",existing_cleaner,3,44,43,0.8461538461538461,0.86
label__agreement_band__topic,0|unanimous|Rohingya,raw,1361,149067,11545,1.0,1.0
label__agreement_band__topic,0|unanimous|Rohingya,lowercase,1361,149067,11545,1.0,1.0
label__agreement_band__topic,0|unanimous|Rohingya,leet_decode,1361,149045,11557,0.999852415356853,0.9584235599826765
label__agreement_band__topic,0|unanimous|Rohingya,collapse_repetition,1361,149067,11531,1.0,0.99549588566479
label__agreement_band__topic,0|unanimous|Rohingya,expand_emoji,1361,149418,11557,1.0023546458974824,0.9996535296665223
label__agreement_band__topic,0|unanimous|Rohingya,expand_slang,1361,149079,11515,1.0000805007144438,0.9966219142485925
label__agreement_band__topic,0|unanimous|Rohingya,keep_hashtag_content,1361,149027,11526,0.9997316642851872,0.9980944131658727
label__agreement_band__topic,0|unanimous|Rohingya,remove_hashtag,1361,145768,10768,0.9778690119208141,0.9326981377219575
label__agreement_band__topic,0|unanimous|Rohingya,remove_url,1361,145536,11202,0.9763126647748999,0.9702901689042875
label__agreement_band__topic,0|unanimous|Rohingya,remove_mention,1361,147969,11099,0.9926341846283886,0.9613685578172368
label__agreement_band__topic,0|unanimous|Rohingya,remove_punctuation,1361,149067,11545,1.0,1.0
label__agreement_band__topic,0|unanimous|Rohingya,remove_emoji,1361,148560,11541,0.9965988448147477,0.9900389779125163
label__agreement_band__topic,0|unanimous|Rohingya,full_normalize,1361,149407,11506,1.002280853575909,0.9490688609787787
label__agreement_band__topic,0|unanimous|Rohingya,existing_cleaner,1361,141148,9947,0.9468762368599355,0.8615851017756605
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",raw,2,47,45,1.0,1.0
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",lowercase,2,47,45,1.0,1.0
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",leet_decode,2,47,45,1.0,1.0
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",collapse_repetition,2,47,45,1.0,1.0
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",expand_emoji,2,47,45,1.0,1.0
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",expand_slang,2,47,46,1.0,0.9777777777777777
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",keep_hashtag_content,2,47,45,1.0,1.0
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",remove_hashtag,2,47,45,1.0,1.0
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",remove_url,2,47,45,1.0,1.0
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",remove_mention,2,47,45,1.0,1.0
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",remove_punctuation,2,47,45,1.0,1.0
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",remove_emoji,2,47,45,1.0,1.0
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",full_normalize,2,47,45,1.0,0.9333333333333333
label__agreement_band__topic,"0|unanimous|Rohingya, Disabilitas",existing_cleaner,2,47,45,1.0,1.0
label__agreement_band__topic,0|unanimous|Syiah,raw,343,40999,10989,1.0,1.0
label__agreement_band__topic,0|unanimous|Syiah,lowercase,343,40999,10989,1.0,1.0
label__agreement_band__topic,0|unanimous|Syiah,leet_decode,343,40999,10997,1.0,0.985985985985986
label__agreement_band__topic,0|unanimous|Syiah,collapse_repetition,343,40999,10980,1.0,0.9967239967239967
label__agreement_band__topic,0|unanimous|Syiah,expand_emoji,343,41179,11005,1.0043903509841703,1.0
label__agreement_band__topic,0|unanimous|Syiah,expand_slang,343,41014,10966,1.0003658625820142,0.9974519974519974
label__agreement_band__topic,0|unanimous|Syiah,keep_hashtag_content,343,40996,10991,0.9999268274835972,0.999908999909
label__agreement_band__topic,0|unanimous|Syiah,remove_hashtag,343,40370,10751,0.9846581623942048,0.9783419783419783
label__agreement_band__topic,0|unanimous|Syiah,remove_url,343,40365,10910,0.9845362082002,0.9928109928109928
label__agreement_band__topic,0|unanimous|Syiah,remove_mention,343,40769,10886,0.9943901070757823,0.9906269906269907
label__agreement_band__topic,0|unanimous|Syiah,remove_punctuation,343,40999,10989,1.0,1.0
label__agreement_band__topic,0|unanimous|Syiah,remove_emoji,343,40717,10808,0.9931217834581332,0.9801619801619802
label__agreement_band__topic,0|unanimous|Syiah,full_normalize,343,41200,10964,1.0049025585989901,0.9791609791609791
label__agreement_band__topic,0|unanimous|Syiah,existing_cleaner,343,39507,10566,0.963608868508988,0.9615069615069615
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",raw,4,684,387,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",lowercase,4,684,387,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",leet_decode,4,663,377,0.9692982456140351,0.958656330749354
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",collapse_repetition,4,684,386,1.0,0.9974160206718347
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",expand_emoji,4,684,387,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",expand_slang,4,684,387,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",keep_hashtag_content,4,684,387,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",remove_hashtag,4,682,385,0.9970760233918129,0.9948320413436692
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",remove_url,4,636,364,0.9298245614035088,0.9405684754521964
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",remove_mention,4,682,386,0.9970760233918129,0.9974160206718347
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",remove_punctuation,4,684,387,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",remove_emoji,4,667,375,0.9751461988304093,0.9612403100775194
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",full_normalize,4,663,375,0.9692982456140351,0.9534883720930233
label__agreement_band__topic,"0|unanimous|Syiah, Ahmadiyah",existing_cleaner,4,632,361,0.9239766081871345,0.9328165374677002
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",raw,2,334,190,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",lowercase,2,334,190,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",leet_decode,2,334,189,1.0,0.9894736842105263
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",collapse_repetition,2,334,190,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",expand_emoji,2,334,190,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",expand_slang,2,334,189,1.0,0.9894736842105263
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",keep_hashtag_content,2,334,190,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",remove_hashtag,2,334,190,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",remove_url,2,334,190,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",remove_mention,2,334,190,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",remove_punctuation,2,334,190,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",remove_emoji,2,330,189,0.9880239520958084,0.9842105263157894
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",full_normalize,2,334,188,1.0,0.9789473684210527
label__agreement_band__topic,"0|unanimous|Syiah, Disabilitas",existing_cleaner,2,334,190,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",raw,33,1977,1062,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",lowercase,33,1977,1062,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",leet_decode,33,1978,1062,1.0005058168942842,0.9830508474576272
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",collapse_repetition,33,1977,1062,1.0,0.9971751412429378
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",expand_emoji,33,1982,1065,1.0025290844714214,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",expand_slang,33,1977,1053,1.0,0.9896421845574388
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",keep_hashtag_content,33,1976,1062,0.9994941831057157,0.9990583804143126
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",remove_hashtag,33,1912,1021,0.9671219018715225,0.9613935969868174
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",remove_url,33,1969,1058,0.9959534648457259,0.9962335216572504
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",remove_mention,33,1960,1047,0.9914011127971675,0.9858757062146892
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",remove_punctuation,33,1977,1062,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",remove_emoji,33,1800,983,0.9104704097116844,0.9180790960451978
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",full_normalize,33,1983,1053,1.0030349013657056,0.9651600753295668
label__agreement_band__topic,"0|unanimous|Syiah, Jewish",existing_cleaner,33,1887,1002,0.9544764795144158,0.943502824858757
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",raw,3,397,225,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",lowercase,3,397,225,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",leet_decode,3,397,225,1.0,0.9955555555555555
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",collapse_repetition,3,397,225,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",expand_emoji,3,397,225,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",expand_slang,3,397,225,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",keep_hashtag_content,3,397,225,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",remove_hashtag,3,367,200,0.924433249370277,0.8888888888888888
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",remove_url,3,397,225,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",remove_mention,3,397,225,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",remove_punctuation,3,397,225,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",remove_emoji,3,397,225,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",full_normalize,3,397,225,1.0,0.9955555555555555
label__agreement_band__topic,"0|unanimous|Syiah, Kristen",existing_cleaner,3,367,200,0.924433249370277,0.8888888888888888
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",raw,2,386,317,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",lowercase,2,386,317,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",leet_decode,2,386,317,1.0,0.9810725552050473
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",collapse_repetition,2,386,317,1.0,0.9968454258675079
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",expand_emoji,2,386,317,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",expand_slang,2,386,316,1.0,0.9968454258675079
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",keep_hashtag_content,2,386,317,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",remove_hashtag,2,386,317,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",remove_url,2,386,317,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",remove_mention,2,386,317,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",remove_punctuation,2,386,317,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",remove_emoji,2,364,297,0.9430051813471503,0.9369085173501577
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",full_normalize,2,386,316,1.0,0.9779179810725552
label__agreement_band__topic,"0|unanimous|Syiah, Kristen, Jewish",existing_cleaner,2,386,317,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",raw,30,6193,566,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",lowercase,30,6193,566,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",leet_decode,30,6193,569,1.0,0.9929328621908127
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",collapse_repetition,30,6193,566,1.0,0.9982332155477032
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",expand_emoji,30,6193,566,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",expand_slang,30,6193,566,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",keep_hashtag_content,30,6193,566,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",remove_hashtag,30,6165,556,0.9954787663491038,0.9823321554770318
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",remove_url,30,6087,546,0.9828839011787502,0.9646643109540636
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",remove_mention,30,6183,564,0.9983852736961085,0.9964664310954063
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",remove_punctuation,30,6193,566,1.0,1.0
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",remove_emoji,30,6191,566,0.9996770547392217,0.9946996466431095
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",full_normalize,30,6193,570,1.0,0.9893992932862191
label__agreement_band__topic,"0|unanimous|Syiah, Rohingya",existing_cleaner,30,6049,533,0.9767479412239626,0.941696113074205
label__agreement_band__topic,"0|unanimous|Syiah, Tionghoa",raw,2,746,659,1.0,1.0
