group,ngram,n,nontoxic_document_count,toxic_document_count,nontoxic_document_rate,toxic_document_rate
Jewish,pada tahun,2,35,4,0.004629629629629629,0.0023148148148148147
Jewish,pada tanggal,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,pak ganjar,2,36,4,0.004761904761904762,0.0023148148148148147
Jewish,pasukan pertahanan,2,33,4,0.004365079365079365,0.0023148148148148147
Jewish,perang dunia,2,25,4,0.0033068783068783067,0.0023148148148148147
Jewish,perang gaza,2,35,4,0.004629629629629629,0.0023148148148148147
Jewish,perang palestina,2,23,4,0.0030423280423280425,0.0023148148148148147
Jewish,presiden jokowi,2,26,4,0.0034391534391534392,0.0023148148148148147
Jewish,presiden turki,2,25,4,0.0033068783068783067,0.0023148148148148147
Jewish,sabtu 7,2,42,4,0.005555555555555556,0.0023148148148148147
Jewish,sama dengan,2,26,4,0.0034391534391534392,0.0023148148148148147
Jewish,sebagian besar,2,44,4,0.00582010582010582,0.0023148148148148147
Jewish,sebut israel,2,25,4,0.0033068783068783067,0.0023148148148148147
Jewish,seperti dikutip,2,23,4,0.0030423280423280425,0.0023148148148148147
Jewish,telah menewaskan,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,terlibat dalam,2,37,4,0.004894179894179894,0.0023148148148148147
Jewish,terus bertambah,2,24,4,0.0031746031746031746,0.0023148148148148147
Jewish,untuk mendapatkan,2,21,4,0.002777777777777778,0.0023148148148148147
Jewish,untuk menjadi,2,20,4,0.0026455026455026454,0.0023148148148148147
Jewish,untuk tidak,2,27,4,0.0035714285714285713,0.0023148148148148147
Jewish,video yang,2,28,4,0.003703703703703704,0.0023148148148148147
Jewish,vs israel,2,78,4,0.010317460317460317,0.0023148148148148147
Jewish,yang lebih,2,34,4,0.004497354497354497,0.0023148148148148147
Jewish,yang menjadi,2,47,4,0.006216931216931217,0.0023148148148148147
Jewish,00 wib,2,29,3,0.003835978835978836,0.001736111111111111
Jewish,1 juta,2,22,3,0.00291005291005291,0.001736111111111111
Jewish,24 jam,2,35,3,0.004629629629629629,0.001736111111111111
Jewish,akibat perang,2,33,3,0.004365079365079365,0.001736111111111111
Jewish,anies baswedan,2,23,3,0.0030423280423280425,0.001736111111111111
Jewish,antara israel,2,105,3,0.013888888888888888,0.001736111111111111
Jewish,antara palestina,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,ayo kita,2,22,3,0.00291005291005291,0.001736111111111111
Jewish,badai al,2,22,3,0.00291005291005291,0.001736111111111111
Jewish,bangsa bangsa,2,35,3,0.004629629629629629,0.001736111111111111
Jewish,berita beritaterkini,2,28,3,0.003703703703703704,0.001736111111111111
Jewish,dalam konflik,2,24,3,0.0031746031746031746,0.001736111111111111
Jewish,dalem sayang,2,44,3,0.00582010582010582,0.001736111111111111
Jewish,dengan klik,2,36,3,0.004761904761904762,0.001736111111111111
Jewish,dewan keamanan,2,31,3,0.0041005291005291,0.001736111111111111
Jewish,di antaranya,2,39,3,0.005158730158730159,0.001736111111111111
Jewish,di jakarta,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,di new,2,22,3,0.00291005291005291,0.001736111111111111
Jewish,di sisi,2,20,3,0.0026455026455026454,0.001736111111111111
Jewish,di x,2,20,3,0.0026455026455026454,0.001736111111111111
Jewish,dilansir dari,2,38,3,0.0050264550264550265,0.001736111111111111
Jewish,gaza akan,2,25,3,0.0033068783068783067,0.001736111111111111
Jewish,gaza dalam,2,40,3,0.005291005291005291,0.001736111111111111
Jewish,gaza sejak,2,24,3,0.0031746031746031746,0.001736111111111111
Jewish,gaza tidak,2,27,3,0.0035714285714285713,0.001736111111111111
Jewish,hak asasi,2,33,3,0.004365079365079365,0.001736111111111111
Jewish,hamas ini,2,20,3,0.0026455026455026454,0.001736111111111111
Jewish,hamas telah,2,22,3,0.00291005291005291,0.001736111111111111
Jewish,hari ke,2,34,3,0.004497354497354497,0.001736111111111111
Jewish,indonesia dan,2,26,3,0.0034391534391534392,0.001736111111111111
Jewish,ini sudah,2,20,3,0.0026455026455026454,0.001736111111111111
Jewish,ini telah,2,25,3,0.0033068783068783067,0.001736111111111111
Jewish,iron dome,2,33,3,0.004365079365079365,0.001736111111111111
Jewish,israel bombardir,2,25,3,0.0033068783068783067,0.001736111111111111
Jewish,israel foto,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,israel kembali,2,32,3,0.004232804232804233,0.001736111111111111
Jewish,israel mengatakan,2,41,3,0.005423280423280424,0.001736111111111111
Jewish,israel secara,2,26,3,0.0034391534391534392,0.001736111111111111
Jewish,jangan deh,2,27,3,0.0035714285714285713,0.001736111111111111
Jewish,jumlah korban,2,58,3,0.007671957671957672,0.001736111111111111
Jewish,kali ini,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,kami di,2,23,3,0.0030423280423280425,0.001736111111111111
Jewish,kantor berita,2,22,3,0.00291005291005291,0.001736111111111111
Jewish,ke arah,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,ke dalam,2,22,3,0.00291005291005291,0.001736111111111111
Jewish,ke rumah,2,49,3,0.006481481481481481,0.001736111111111111
Jewish,ke selatan,2,22,3,0.00291005291005291,0.001736111111111111
Jewish,kedua negara,2,22,3,0.00291005291005291,0.001736111111111111
Jewish,kemanusiaan yang,2,34,3,0.004497354497354497,0.001736111111111111
Jewish,kepada tentara,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,konferensi pers,2,25,3,0.0033068783068783067,0.001736111111111111
Jewish,korban luka,2,22,3,0.00291005291005291,0.001736111111111111
Jewish,krisis kemanusiaan,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,lebih banyak,2,24,3,0.0031746031746031746,0.001736111111111111
Jewish,melawan israel,2,41,3,0.005423280423280424,0.001736111111111111
Jewish,menewaskan lebih,2,27,3,0.0035714285714285713,0.001736111111111111
Jewish,menjadi sasaran,2,28,3,0.003703703703703704,0.001736111111111111
Jewish,menyerang israel,2,20,3,0.0026455026455026454,0.001736111111111111
Jewish,mereka telah,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,militan palestina,2,25,3,0.0033068783068783067,0.001736111111111111
Jewish,nabi isa,2,22,3,0.00291005291005291,0.001736111111111111
Jewish,negara itu,2,27,3,0.0035714285714285713,0.001736111111111111
Jewish,negara palestina,2,32,3,0.004232804232804233,0.001736111111111111
Jewish,netanyahu mengatakan,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,pada kamis,2,26,3,0.0034391534391534392,0.001736111111111111
Jewish,pada sabtu,2,66,3,0.00873015873015873,0.001736111111111111
Jewish,pada senin,2,45,3,0.005952380952380952,0.001736111111111111
Jewish,pbb di,2,29,3,0.003835978835978836,0.001736111111111111
Jewish,pemerintah indonesia,2,31,3,0.0041005291005291,0.001736111111111111
Jewish,perang antara,2,36,3,0.004761904761904762,0.001736111111111111
Jewish,perang hamas,2,61,3,0.008068783068783069,0.001736111111111111
Jewish,perserikatan bangsa,2,30,3,0.003968253968253968,0.001736111111111111
Jewish,pesawat tempur,2,34,3,0.004497354497354497,0.001736111111111111
Jewish,pihak israel,2,26,3,0.0034391534391534392,0.001736111111111111
Jewish,rabu 11,2,24,3,0.0031746031746031746,0.001736111111111111
Jewish,rejim zionis,2,22,3,0.00291005291005291,0.001736111111111111
Jewish,rumah mereka,2,23,3,0.0030423280423280425,0.001736111111111111
Jewish,sakit gaza,2,20,3,0.0026455026455026454,0.001736111111111111
Jewish,sejak awal,2,25,3,0.0033068783068783067,0.001736111111111111
Jewish,senjata di,2,37,3,0.004894179894179894,0.001736111111111111
Jewish,serangan ke,2,44,3,0.00582010582010582,0.001736111111111111
Jewish,serangan militer,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,sesuai dengan,2,26,3,0.0034391534391534392,0.001736111111111111
Jewish,setelah serangan,2,28,3,0.003703703703703704,0.001736111111111111
Jewish,sudah ada,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,sumber foto,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,surat kabar,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,tanah air,2,21,3,0.002777777777777778,0.001736111111111111
Jewish,tank tank,2,20,3,0.0026455026455026454,0.001736111111111111
Jewish,temukan berita,2,20,3,0.0026455026455026454,0.001736111111111111
Jewish,tewas dalam,2,65,3,0.008597883597883597,0.001736111111111111
Jewish,tidak hanya,2,26,3,0.0034391534391534392,0.001736111111111111
Jewish,untuk membantu,2,25,3,0.0033068783068783067,0.001736111111111111
Jewish,untuk para,2,20,3,0.0026455026455026454,0.001736111111111111
Jewish,yang menargetkan,2,20,3,0.0026455026455026454,0.001736111111111111
Jewish,yang sangat,2,43,3,0.005687830687830688,0.001736111111111111
Jewish,zionist israel,2,23,3,0.0030423280423280425,0.001736111111111111
Jewish,10 10,2,29,2,0.003835978835978836,0.0011574074074074073
Jewish,2 3,2,21,2,0.002777777777777778,0.0011574074074074073
Jewish,28 oktober,2,29,2,0.003835978835978836,0.0011574074074074073
Jewish,a t,2,21,2,0.002777777777777778,0.0011574074074074073
Jewish,adalah anak,2,22,2,0.00291005291005291,0.0011574074074074073
Jewish,akan melakukan,2,20,2,0.0026455026455026454,0.0011574074074074073
Jewish,anak di,2,25,2,0.0033068783068783067,0.0011574074074074073
Jewish,app lho,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,artikel idn,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,as dan,2,24,2,0.0031746031746031746,0.0011574074074074073
Jewish,asasi manusia,2,32,2,0.004232804232804233,0.0011574074074074073
Jewish,atau klik,2,24,2,0.0031746031746031746,0.0011574074074074073
Jewish,bagian dari,2,34,2,0.004497354497354497,0.0011574074074074073
Jewish,bentuk dukungan,2,20,2,0.0026455026455026454,0.0011574074074074073
Jewish,berita terupdate,2,24,2,0.0031746031746031746,0.0011574074074074073
Jewish,besar israel,2,30,2,0.003968253968253968,0.0011574074074074073
Jewish,bicara militer,2,22,2,0.00291005291005291,0.0011574074074074073
Jewish,bisa dibaca,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,bom fosfor,2,21,2,0.002777777777777778,0.0011574074074074073
Jewish,community idntimes,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,dan amerika,2,29,2,0.003835978835978836,0.0011574074074074073
Jewish,dan kelompok,2,22,2,0.00291005291005291,0.0011574074074074073
Jewish,darat israel,2,29,2,0.003835978835978836,0.0011574074074074073
Jewish,darat ke,2,22,2,0.00291005291005291,0.0011574074074074073
Jewish,dari 1,2,25,2,0.0033068783068783067,0.0011574074074074073
Jewish,dari jalur,2,22,2,0.00291005291005291,0.0011574074074074073
Jewish,democratizeinformation trending,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,dengan serangan,2,29,2,0.003835978835978836,0.0011574074074074073
Jewish,di idn,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,di rs,2,45,2,0.005952380952380952,0.0011574074074074073
Jewish,di selatan,2,23,2,0.0030423280423280425,0.0011574074074074073
Jewish,dibaca di,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,digunakan untuk,2,23,2,0.0030423280423280425,0.0011574074074074073
Jewish,diversityisbeautiful democratizeinformation,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,download sekarang,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,dua negara,2,31,2,0.0041005291005291,0.0011574074074074073
Jewish,duniaku_com popbela_com,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,entertainment idn,2,21,2,0.002777777777777778,0.0011574074074074073
Jewish,for more,2,21,2,0.002777777777777778,0.0011574074074074073
Jewish,fortune idn,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,foto reuters,2,36,2,0.004761904761904762,0.0011574074074074073
Jewish,gaza juga,2,20,2,0.0026455026455026454,0.0011574074074074073
Jewish,gaza pada,2,55,2,0.007275132275132275,0.0011574074074074073
Jewish,gaza selatan,2,28,2,0.003703703703703704,0.0011574074074074073
Jewish,gaza telah,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,genosida yang,2,23,2,0.0030423280423280425,0.0011574074074074073
Jewish,gus dur,2,22,2,0.00291005291005291,0.0011574074074074073
Jewish,hamas dengan,2,23,2,0.0030423280423280425,0.0011574074074074073
Jewish,hamas vs,2,47,2,0.006216931216931217,0.0011574074074074073
Jewish,hari sabtu,2,38,2,0.0050264550264550265,0.0011574074074074073
Jewish,hukum humaniter,2,32,2,0.004232804232804233,0.0011574074074074073
Jewish,humaniter internasional,2,31,2,0.0041005291005291,0.0011574074074074073
Jewish,hype duniaku_com,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,idn app,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,idn fortune,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,idn idntimes,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,idn times,2,28,2,0.003703703703703704,0.0011574074074074073
Jewish,idntimes community,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,idntimes hype,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,idntimes korea,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,idntimes suaramillennial,2,23,2,0.0030423280423280425,0.0011574074074074073
Jewish,idntimes video,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,ig story,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,info terbaru,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,ini sebagai,2,25,2,0.0033068783068783067,0.0011574074074074073
Jewish,israel bisa,2,22,2,0.00291005291005291,0.0011574074074074073
Jewish,israel mengebom,2,21,2,0.002777777777777778,0.0011574074074074073
Jewish,israel mulai,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,joko widodo,2,21,2,0.002777777777777778,0.0011574074074074073
Jewish,keamanan pbb,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,kedua belah,2,20,2,0.0026455026455026454,0.0011574074074074073
Jewish,kelompok hamas,2,56,2,0.007407407407407408,0.0011574074074074073
Jewish,kemanusiaan di,2,41,2,0.005423280423280424,0.0011574074074074073
Jewish,kembali ke,2,21,2,0.002777777777777778,0.0011574074074074073
Jewish,kementerian kesehatan,2,68,2,0.008994708994708995,0.0011574074074074073
Jewish,kementerian luar,2,32,2,0.004232804232804233,0.0011574074074074073
Jewish,keras serangan,2,21,2,0.002777777777777778,0.0011574074074074073
Jewish,korea idntimes,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,lainnya dari,2,24,2,0.0031746031746031746,0.0011574074074074073
Jewish,lainnya di,2,25,2,0.0033068783068783067,0.0011574074074074073
Jewish,lainnya idntimes,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,lho download,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,love you,2,40,2,0.005291005291005291,0.0011574074074074073
Jewish,mcdonald s,2,35,2,0.004629629629629629,0.0011574074074074073
Jewish,mendukung palestina,2,40,2,0.005291005291005291,0.0011574074074074073
Jewish,menghentikan serangan,2,24,2,0.0031746031746031746,0.0011574074074074073
Jewish,negara barat,2,20,2,0.0026455026455026454,0.0011574074074074073
Jewish,news update,2,28,2,0.003703703703703704,0.0011574074074074073
Jewish,operasi militer,2,28,2,0.003703703703703704,0.0011574074074074073
Jewish,pada hari,2,75,2,0.00992063492063492,0.0011574074074074073
Jewish,palestina saat,2,34,2,0.004497354497354497,0.0011574074074074073
Jewish,palestina tewas,2,50,2,0.006613756613756613,0.0011574074074074073
Jewish,palestine israel,2,30,2,0.003968253968253968,0.0011574074074074073
Jewish,pasukan hamas,2,21,2,0.002777777777777778,0.0011574074074074073
Jewish,pekan lalu,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,pemimpin hamas,2,20,2,0.0026455026455026454,0.0011574074074074073
Jewish,penduduk gaza,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,pengungsi palestina,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,penjajahan israel,2,30,2,0.003968253968253968,0.0011574074074074073
Jewish,pindah ke,2,20,2,0.0026455026455026454,0.0011574074074074073
Jewish,play app,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,politik sampai,2,25,2,0.0033068783068783067,0.0011574074074074073
Jewish,popbela_com popmama_com,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,popmama_com yummy,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,ratusan orang,2,30,2,0.003968253968253968,0.0011574074074074073
Jewish,ribuan warga,2,29,2,0.003835978835978836,0.0011574074074074073
Jewish,sakit dan,2,21,2,0.002777777777777778,0.0011574074074074073
Jewish,sakit tersebut,2,21,2,0.002777777777777778,0.0011574074074074073
Jewish,sakit yang,2,22,2,0.00291005291005291,0.0011574074074074073
Jewish,sampai entertainment,2,24,2,0.0031746031746031746,0.0011574074074074073
Jewish,sejak perang,2,22,2,0.00291005291005291,0.0011574074074074073
Jewish,sekarang bisa,2,28,2,0.003703703703703704,0.0011574074074074073
Jewish,selengkapnya klik,2,29,2,0.003835978835978836,0.0011574074074074073
Jewish,sementara itu,2,68,2,0.008994708994708995,0.0011574074074074073
Jewish,senjata dan,2,25,2,0.0033068783068783067,0.0011574074074074073
Jewish,serang israel,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,serangan brutal,2,24,2,0.0031746031746031746,0.0011574074074074073
Jewish,serangan ini,2,25,2,0.0033068783068783067,0.0011574074074074073
Jewish,serangan itu,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,serangan mendadak,2,31,2,0.0041005291005291,0.0011574074074074073
Jewish,serangan tersebut,2,44,2,0.00582010582010582,0.0011574074074074073
Jewish,serikat dan,2,24,2,0.0031746031746031746,0.0011574074074074073
Jewish,sipil dan,2,20,2,0.0026455026455026454,0.0011574074074074073
Jewish,store temukan,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,tak hanya,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,tayyip erdogan,2,20,2,0.0026455026455026454,0.0011574074074074073
Jewish,temukan info,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,terbaru lainnya,2,27,2,0.0035714285714285713,0.0011574074074074073
Jewish,terbesar di,2,29,2,0.003835978835978836,0.0011574074074074073
Jewish,terhadap rakyat,2,37,2,0.004894179894179894,0.0011574074074074073
Jewish,terjadi antara,2,22,2,0.00291005291005291,0.0011574074074074073
Jewish,tersebut dan,2,28,2,0.003703703703703704,0.0011574074074074073
Jewish,terupdate lainnya,2,25,2,0.0033068783068783067,0.0011574074074074073
Jewish,terus berlanjut,2,39,2,0.005158730158730159,0.0011574074074074073
Jewish,tewas akibat,2,67,2,0.008862433862433862,0.0011574074074074073
Jewish,times sekarang,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,times world,2,22,2,0.00291005291005291,0.0011574074074074073
Jewish,to the,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,trending viral,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,untuk membela,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,utara gaza,2,24,2,0.0031746031746031746,0.0011574074074074073
Jewish,video idntimes,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,vs hamas,2,48,2,0.006349206349206349,0.0011574074074074073
Jewish,we love,2,40,2,0.005291005291005291,0.0011574074074074073
Jewish,wilayah gaza,2,44,2,0.00582010582010582,0.0011574074074074073
Jewish,wilayah tersebut,2,41,2,0.005423280423280424,0.0011574074074074073
Jewish,wilayah yang,2,24,2,0.0031746031746031746,0.0011574074074074073
Jewish,world news,2,24,2,0.0031746031746031746,0.0011574074074074073
Jewish,yang berada,2,37,2,0.004894179894179894,0.0011574074074074073
Jewish,yang diduduki,2,23,2,0.0030423280423280425,0.0011574074074074073
Jewish,yang lalu,2,29,2,0.003835978835978836,0.0011574074074074073
Jewish,yang sama,2,46,2,0.006084656084656085,0.0011574074074074073
Jewish,yang terus,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,yang tewas,2,44,2,0.00582010582010582,0.0011574074074074073
Jewish,you taehyung,2,31,2,0.0041005291005291,0.0011574074074074073
Jewish,yummy idn,2,26,2,0.0034391534391534392,0.0011574074074074073
Jewish,zionis itu,2,20,2,0.0026455026455026454,0.0011574074074074073
Jewish,2023 lalu,2,23,1,0.0030423280423280425,0.0005787037037037037
Jewish,2023 result,2,29,1,0.003835978835978836,0.0005787037037037037
Jewish,3 juta,2,21,1,0.002777777777777778,0.0005787037037037037
Jewish,500 orang,2,35,1,0.004629629629629629,0.0005787037037037037
Jewish,al fatih,2,22,1,0.00291005291005291,0.0005787037037037037
Jewish,antara hamas,2,22,1,0.00291005291005291,0.0005787037037037037
Jewish,apa pun,2,27,1,0.0035714285714285713,0.0005787037037037037
Jewish,bagian utara,2,20,1,0.0026455026455026454,0.0005787037037037037
Jewish,bangsa pbb,2,24,1,0.0031746031746031746,0.0005787037037037037
Jewish,bantuan kepada,2,24,1,0.0031746031746031746,0.0005787037037037037
Jewish,besar palestina,2,26,1,0.0034391534391534392,0.0005787037037037037
Jewish,buka suara,2,25,1,0.0033068783068783067,0.0005787037037037037
Jewish,dalam pernyataannya,2,23,1,0.0030423280423280425,0.0005787037037037037
Jewish,dalam waktu,2,23,1,0.0030423280423280425,0.0005787037037037037
Jewish,dan terluka,2,20,1,0.0026455026455026454,0.0005787037037037037
Jewish,dari serangan,2,36,1,0.004761904761904762,0.0005787037037037037
Jewish,di link,2,20,1,0.0026455026455026454,0.0005787037037037037
Jewish,di tel,2,20,1,0.0026455026455026454,0.0005787037037037037
Jewish,dianggap sebagai,2,22,1,0.00291005291005291,0.0005787037037037037
Jewish,g o,2,21,1,0.002777777777777778,0.0005787037037037037
Jewish,gaza kata,2,22,1,0.00291005291005291,0.0005787037037037037
Jewish,han hyo,2,27,1,0.0035714285714285713,0.0005787037037037037
Jewish,harga minyak,2,20,1,0.0026455026455026454,0.0005787037037037037
Jewish,hasil pengeluaran,2,23,1,0.0030423280423280425,0.0005787037037037037
Jewish,hyo joo,2,27,1,0.0035714285714285713,0.0005787037037037037
Jewish,indonesia yang,2,39,1,0.005158730158730159,0.0005787037037037037
Jewish,ini merupakan,2,27,1,0.0035714285714285713,0.0005787037037037037
Jewish,ini terjadi,2,20,1,0.0026455026455026454,0.0005787037037037037
Jewish,israel jika,2,21,1,0.002777777777777778,0.0005787037037037037
Jewish,israel pools,2,39,1,0.005158730158730159,0.0005787037037037037
Jewish,israel tewas,2,28,1,0.003703703703703704,0.0005787037037037037
Jewish,ke negara,2,21,1,0.002777777777777778,0.0005787037037037037
Jewish,kesehatan di,2,20,1,0.0026455026455026454,0.0005787037037037037
Jewish,kesehatan gaza,2,21,1,0.002777777777777778,0.0005787037037037037
Jewish,kesehatan palestina,2,34,1,0.004497354497354497,0.0005787037037037037
Jewish,ketua umum,2,21,1,0.002777777777777778,0.0005787037037037037
Jewish,kiai thoifur,2,50,1,0.006613756613756613,0.0005787037037037037
Jewish,konflik antara,2,50,1,0.006613756613756613,0.0005787037037037037
Jewish,korban serangan,2,29,1,0.003835978835978836,0.0005787037037037037
Jewish,korban sipil,2,23,1,0.0030423280423280425,0.0005787037037037037
Jewish,lebih lanjut,2,34,1,0.004497354497354497,0.0005787037037037037
Jewish,mba taylor,2,25,1,0.0033068783068783067,0.0005787037037037037
Jewish,memberikan bantuan,2,24,1,0.0031746031746031746,0.0005787037037037037
Jewish,muhammad al,2,24,1,0.0031746031746031746,0.0005787037037037037
Jewish,o a,2,21,1,0.002777777777777778,0.0005787037037037037
Jewish,pada jumat,2,34,1,0.004497354497354497,0.0005787037037037037
Jewish,palestina juga,2,22,1,0.00291005291005291,0.0005787037037037037
Jewish,palestina pada,2,30,1,0.003968253968253968,0.0005787037037037037
Jewish,palestina telah,2,20,1,0.0026455026455026454,0.0005787037037037037
Jewish,palestina vs,2,23,1,0.0030423280423280425,0.0005787037037037037
Jewish,para pemimpin,2,32,1,0.004232804232804233,0.0005787037037037037
Jewish,pbb untuk,2,27,1,0.0035714285714285713,0.0005787037037037037
Jewish,pengeluaran israel,2,29,1,0.003835978835978836,0.0005787037037037037
Jewish,perang ini,2,21,1,0.002777777777777778,0.0005787037037037037
Jewish,perang melawan,2,20,1,0.0026455026455026454,0.0005787037037037037
Jewish,pools hari,2,25,1,0.0033068783068783067,0.0005787037037037037
Jewish,produk terafiliasi,2,23,1,0.0030423280423280425,0.0005787037037037037
Jewish,ratih syailendra,2,20,1,0.0026455026455026454,0.0005787037037037037
Jewish,sandera yang,2,26,1,0.0034391534391534392,0.0005787037037037037
Jewish,sebuah pernyataan,2,31,1,0.0041005291005291,0.0005787037037037037
Jewish,serangan balasan,2,25,1,0.0033068783068783067,0.0005787037037037037
Jewish,serangan yang,2,38,1,0.0050264550264550265,0.0005787037037037037
Jewish,seruan boikot,2,27,1,0.0035714285714285713,0.0005787037037037037
Jewish,spek voc,2,21,1,0.002777777777777778,0.0005787037037037037
Jewish,tempat tinggal,2,22,1,0.00291005291005291,0.0005787037037037037
Jewish,tempur israel,2,33,1,0.004365079365079365,0.0005787037037037037
Jewish,terafiliasi israel,2,28,1,0.003703703703703704,0.0005787037037037037
Jewish,terhadap hamas,2,26,1,0.0034391534391534392,0.0005787037037037037
Jewish,tewas di,2,32,1,0.004232804232804233,0.0005787037037037037
Jewish,udara dan,2,23,1,0.0030423280423280425,0.0005787037037037037
Jewish,untuk indonesia,2,24,1,0.0031746031746031746,0.0005787037037037037
Jewish,untuk menyerang,2,22,1,0.00291005291005291,0.0005787037037037037
Jewish,wilayah israel,2,39,1,0.005158730158730159,0.0005787037037037037
Jewish,yang dapat,2,25,1,0.0033068783068783067,0.0005787037037037037
Jewish,yang diduga,2,22,1,0.00291005291005291,0.0005787037037037037
Jewish,yang juga,2,20,1,0.0026455026455026454,0.0005787037037037037
Jewish,yang menewaskan,2,27,1,0.0035714285714285713,0.0005787037037037037
Jewish,000 warga,2,28,0,0.003703703703703704,0.0
Jewish,165 ribu,2,29,0,0.003835978835978836,0.0
Jewish,200 orang,2,21,0,0.002777777777777778,0.0
Jewish,afrika selatan,2,21,0,0.002777777777777778,0.0
Jewish,anies retweet,2,20,0,0.0026455026455026454,0.0
Jewish,antonio salazar,2,26,0,0.0034391534391534392,0.0
Jewish,brutal israel,2,22,0,0.00291005291005291,0.0
Jewish,centang biru,2,32,0,0.004232804232804233,0.0
Jewish,daerah kantong,2,23,0,0.0030423280423280425,0.0
Jewish,daftar produk,2,20,0,0.0026455026455026454,0.0
Jewish,dalam topik,2,26,0,0.0034391534391534392,0.0
Jewish,darat di,2,23,0,0.0030423280423280425,0.0
Jewish,di dekat,2,39,0,0.005158730158730159,0.0
Jewish,dini hari,2,27,0,0.0035714285714285713,0.0
Jewish,dukungan untuk,2,29,0,0.003835978835978836,0.0
Jewish,invasi darat,2,22,0,0.00291005291005291,0.0
Jewish,israel antonio,2,26,0,0.0034391534391534392,0.0
Jewish,israel selatan,2,20,0,0.0026455026455026454,0.0
Jewish,jelas melanggar,2,20,0,0.0026455026455026454,0.0
Jewish,joo hyuk,2,24,0,0.0031746031746031746,0.0
Jewish,jt posts,2,24,0,0.0031746031746031746,0.0
Jewish,kelompok perlawanan,2,20,0,0.0026455026455026454,0.0
Jewish,kepada palestina,2,28,0,0.003703703703703704,0.0
Jewish,kim jong,2,20,0,0.0026455026455026454,0.0
Jewish,link daftar,2,23,0,0.0030423280423280425,0.0
Jewish,memutuskan untuk,2,23,0,0.0030423280423280425,0.0
Jewish,menangkan rp,2,29,0,0.003835978835978836,0.0
Jewish,menurut laporan,2,23,0,0.0030423280423280425,0.0
Jewish,mer c,2,30,0,0.003968253968253968,0.0
Jewish,militan hamas,2,42,0,0.005555555555555556,0.0
